"table_name","field_name","field_value","language","translation"
"stops","stop_name","免許センター","ja-Hrkt","メンキョセンター"
"stops","stop_name","クラレ入口","en","KURARAY Iriguchi"
"stops","stop_name","クラレ入口","ja","クラレ入口"
"stops","stop_name","クラレ入口","ja-Hrkt","クラレイリグチ"
"stops","stop_name","入船町入口","en","Irifunecho Iriguchi"
"stops","stop_name","入船町入口","ja","入船町入口"
"stops","stop_name","入船町入口","ja-Hrkt","イリフネチョウイリグチ"
"stops","stop_name","八島","en","Yashima"
"stops","stop_name","八島","ja","八島"
"stops","stop_name","八島","ja-Hrkt","ヤシマ"
"stops","stop_name","八浜住宅前","en","Hachihama Jutaku-mae"
"stops","stop_name","八浜住宅前","ja","八浜住宅前"
"stops","stop_name","八浜住宅前","ja-Hrkt","ハチハマジュウタクマエ"
"stops","stop_name","八浜市民センター","en","Hachihama Shimin Center"
"stops","stop_name","八浜市民センター","ja","八浜市民センター"
"stops","stop_name","八浜市民センター","ja-Hrkt","ハチハマシミンセンター"
"stops","stop_name","八浜駅前","en","Hachihama-Ekimae（Hachihama Sta.）"
"stops","stop_name","八浜駅前","ja","八浜駅前"
"stops","stop_name","八浜駅前","ja-Hrkt","ハチハマエキマエ"
"stops","stop_name","八王寺","en","Hachioji"
"stops","stop_name","八王寺","ja","八王寺"
"stops","stop_name","八王寺","ja-Hrkt","ハチオウジ"
"stops","stop_name","八王寺口","en","Hachiojiguchi"
"stops","stop_name","八王寺口","ja","八王寺口"
"stops","stop_name","八王寺口","ja-Hrkt","ハチオウジグチ"
"stops","stop_name","六区","en","Rokku"
"stops","stop_name","六区","ja","六区"
"stops","stop_name","六区","ja-Hrkt","ロック"
"stops","stop_name","六枚橋","en","Rokumaibashi"
"stops","stop_name","六枚橋","ja","六枚橋"
"stops","stop_name","六枚橋","ja-Hrkt","ロクマイバシ"
"stops","stop_name","内山下","en","Uchisange"
"stops","stop_name","内山下","ja","内山下"
"stops","stop_name","内山下","ja-Hrkt","ウチサンゲ"
"stops","stop_name","円定寺","en","Enjouji"
"stops","stop_name","円定寺","ja","円定寺"
"stops","stop_name","円定寺","ja-Hrkt","エンジョウジ"
"stops","stop_name","円張西","en","Enbari-nishi"
"stops","stop_name","円張西","ja","円張西"
"stops","stop_name","円張西","ja-Hrkt","エンバリニシ"
"stops","stop_name","出崎口","en","Desakiguchi"
"stops","stop_name","出崎口","ja","出崎口"
"stops","stop_name","出崎口","ja-Hrkt","デサキグチ"
"stops","stop_name","出石町一丁目","en","Izushi-cho 1-chome"
"stops","stop_name","出石町一丁目","ja","出石町一丁目"
"stops","stop_name","出石町一丁目","ja-Hrkt","イズシチョウイッチョウメ"
"stops","stop_name","別所","en","Bessho"
"stops","stop_name","別所","ja","別所"
"stops","stop_name","別所","ja-Hrkt","ベッショ"
"stops","stop_name","ハーバーアイランド（ナカシマプロペラ前）","en","Harbor Island"
"stops","stop_name","ハーバーアイランド（ナカシマプロペラ前）","ja","ハーバーアイランド（ナカシマプロペラ前）"
"stops","stop_name","ハーバーアイランド（ナカシマプロペラ前）","ja-Hrkt","ハーバーアイランドナカシマプロペラマエ"
"stops","stop_name","スポーツセンター前","en","Sports Center-mae"
"stops","stop_name","スポーツセンター前","ja","スポーツセンター前"
"stops","stop_name","スポーツセンター前","ja-Hrkt","スポーツセンターマエ"
"stops","stop_name","ゴルフセンター前","en","Golf Center-mae"
"stops","stop_name","ゴルフセンター前","ja","ゴルフセンター前"
"stops","stop_name","ゴルフセンター前","ja-Hrkt","ゴルフセンターマエ"
"stops","stop_name","ジャパンパイル前","en","JAPAN PILE-mae"
"stops","stop_name","ジャパンパイル前","ja","ジャパンパイル前"
"stops","stop_name","ジャパンパイル前","ja-Hrkt","ジャパンパイルマエ"
"stops","stop_name","ヤンマーアグリ前","en","Yanmar Aguri-mae"
"stops","stop_name","ヤンマーアグリ前","ja","ヤンマーアグリ前"
"stops","stop_name","ヤンマーアグリ前","ja-Hrkt","ヤンマーアグリマエ"
"stops","stop_name","ほんぶしん前","en","Honbushin-mae"
"stops","stop_name","ほんぶしん前","ja","ほんぶしん前"
"stops","stop_name","ほんぶしん前","ja-Hrkt","ホンブシンマエ"
"stops","stop_name","トンボ前","en","TOMBOW-mae"
"stops","stop_name","トンボ前","ja","トンボ前"
"stops","stop_name","トンボ前","ja-Hrkt","トンボマエ"
"stops","stop_name","プール前","en","Pool-mae"
"stops","stop_name","プール前","ja","プール前"
"stops","stop_name","プール前","ja-Hrkt","プールマエ"
"stops","stop_name","加茂宗津","en","Kamosozu"
"stops","stop_name","加茂宗津","ja","加茂宗津"
"stops","stop_name","加茂宗津","ja-Hrkt","カモソウヅ"
"stops","stop_name","ハーバーブリッジ北","en","Harbor Bridge-kita"
"stops","stop_name","ハーバーブリッジ北","ja","ハーバーブリッジ北"
"stops","stop_name","ハーバーブリッジ北","ja-Hrkt","ハーバーブリッジキタ"
"stops","stop_name","ハローワーク北","en","Hellowork-kita"
"stops","stop_name","ハローワーク北","ja","ハローワーク北"
"stops","stop_name","ハローワーク北","ja-Hrkt","ハローワークキタ"
"stops","stop_name","北浦","en","Kitaura"
"stops","stop_name","北浦","ja","北浦"
"stops","stop_name","北浦","ja-Hrkt","キタウラ"
"stops","stop_name","北浦渡船場","en","Kitaura Tosenjo"
"stops","stop_name","北浦渡船場","ja","北浦渡船場"
"stops","stop_name","北浦渡船場","ja-Hrkt","キタウラトセンジョウ"
"stops","stop_name","北畝中","en","Kitase-naka"
"stops","stop_name","北畝中","ja","北畝中"
"stops","stop_name","北畝中","ja-Hrkt","キタセナカ"
"stops","stop_name","北畝公民館前","en","Kitase Kominkan-mae"
"stops","stop_name","北畝公民館前","ja","北畝公民館前"
"stops","stop_name","北畝公民館前","ja-Hrkt","キタセコウミンカンマエ"
"stops","stop_name","北緑町","en","Kitamidorimachi"
"stops","stop_name","北緑町","ja","北緑町"
"stops","stop_name","北緑町","ja-Hrkt","キタミドリマチ"
"stops","stop_name","北長尾","en","Kita-Nagao"
"stops","stop_name","北長尾","ja","北長尾"
"stops","stop_name","北長尾","ja-Hrkt","キタナガオ"
"stops","stop_name","北長瀬未来ふれあい総合公園前","en","Kitanagase Mirai Fureai Sogo koen-mae"
"stops","stop_name","北長瀬未来ふれあい総合公園前","ja","北長瀬未来ふれあい総合公園前"
"stops","stop_name","北長瀬未来ふれあい総合公園前","ja-Hrkt","キタナガセミライフレアイソウゴウコウエンマエ"
"stops","stop_name","北長瀬駅前","en","Kitanagase-Ekimae（Kitanagase Sta.）"
"stops","stop_name","北長瀬駅前","ja","北長瀬駅前"
"stops","stop_name","北長瀬駅前","ja-Hrkt","キタナガセエキマエ"
"stops","stop_name","十日市","en","Tokaichi"
"stops","stop_name","十日市","ja","十日市"
"stops","stop_name","十日市","ja-Hrkt","トオカイチ"
"stops","stop_name","十日市南","en","Tokaichi-minami"
"stops","stop_name","十日市南","ja","十日市南"
"stops","stop_name","十日市南","ja-Hrkt","トウカイチミナミ"
"stops","stop_name","十禅寺登山口","en","Juzenji Tozanguchi"
"stops","stop_name","十禅寺登山口","ja","十禅寺登山口"
"stops","stop_name","十禅寺登山口","ja-Hrkt","ジュウゼンジトザングチ"
"stops","stop_name","千手","en","Senzu"
"stops","stop_name","千手","ja","千手"
"stops","stop_name","千手","ja-Hrkt","センズ"
"stops","stop_name","千手弘法寺前","en","Senzu Koboji-mae"
"stops","stop_name","千手弘法寺前","ja","千手弘法寺前"
"stops","stop_name","千手弘法寺前","ja-Hrkt","センズコウボウジマエ"
"stops","stop_name","千日前・岡山芸術創造劇場ハレノワ南","en","Sennichimae/Okayama Geijutsu Sozo Gekijo Harenowa-minami"
"stops","stop_name","千日前・岡山芸術創造劇場ハレノワ南","ja","千日前・岡山芸術創造劇場ハレノワ南"
"stops","stop_name","千日前・岡山芸術創造劇場ハレノワ南","ja-Hrkt","センニチマエオカヤマゲキジュツソウゾウゲキジョウハレノワマエ"
"stops","stop_name","千町","en","Sencho"
"stops","stop_name","千町","ja","千町"
"stops","stop_name","千町","ja-Hrkt","センチョウ"
"stops","stop_name","千町橋","en","Senchobashi"
"stops","stop_name","千町橋","ja","千町橋"
"stops","stop_name","千町橋","ja-Hrkt","センチョウバシ"
"stops","stop_name","千町西","en","Sencho-nishi"
"stops","stop_name","千町西","ja","千町西"
"stops","stop_name","千町西","ja-Hrkt","センチョウニシ"
"stops","stop_name","千鳥町","en","Chidoricho"
"stops","stop_name","千鳥町","ja","千鳥町"
"stops","stop_name","千鳥町","ja-Hrkt","チドリチョウ"
"stops","stop_name","半田山ハイツ中区","en","Handayama Heights Naka-ku"
"stops","stop_name","半田山ハイツ中区","ja","半田山ハイツ中区"
"stops","stop_name","半田山ハイツ中区","ja-Hrkt","ハンダヤマハイツナカク"
"stops","stop_name","半田山ハイツ南区","en","Handayama Heights Minami-ku"
"stops","stop_name","半田山ハイツ南区","ja","半田山ハイツ南区"
"stops","stop_name","半田山ハイツ南区","ja-Hrkt","ハンダヤマハイツミナミク"
"stops","stop_name","半田山ハイツ東区","en","Handayama Heights Higashi-ku"
"stops","stop_name","半田山ハイツ東区","ja","半田山ハイツ東区"
"stops","stop_name","半田山ハイツ東区","ja-Hrkt","ハンダヤマハイツヒガシク"
"stops","stop_name","半田山ハイツ西区","en","Handayama Heights Nishi-ku"
"stops","stop_name","半田山ハイツ西区","ja","半田山ハイツ西区"
"stops","stop_name","半田山ハイツ西区","ja-Hrkt","ハンダヤマハイツニシク"
"stops","stop_name","協立病院前","en","Kyoritsu Byoin-mae (Kyoritsu General Hospital main gate)"
"stops","stop_name","協立病院前","ja","協立病院前"
"stops","stop_name","協立病院前","ja-Hrkt","キョウリツビョウインマエ"
"stops","stop_name","ほんぶしん南","en","Honbushin-minami"
"stops","stop_name","ほんぶしん南","ja","ほんぶしん南"
"stops","stop_name","ほんぶしん南","ja-Hrkt","ホンブシンミナミ"
"stops","stop_name","南ふれあいセンター","en","Minami Fureai Center"
"stops","stop_name","南ふれあいセンター","ja","南ふれあいセンター"
"stops","stop_name","南ふれあいセンター","ja-Hrkt","ミナミフレアイセンター"
"stops","stop_name","南亀島","en","Minamikamejima"
"stops","stop_name","南亀島","ja","南亀島"
"stops","stop_name","南亀島","ja-Hrkt","ミナミカメジマ"
"stops","stop_name","南区役所北","en","Minami Kuyakusho-kita（Minami Ward Office)"
"stops","stop_name","南区役所北","ja","南区役所北"
"stops","stop_name","南区役所北","ja-Hrkt","ミナミクヤクショキタ"
"stops","stop_name","南山寮","en","Nanzanryo"
"stops","stop_name","南山寮","ja","南山寮"
"stops","stop_name","南山寮","ja-Hrkt","ナンザンリョウ"
"stops","stop_name","南方交番前","en","Minamikata-koban-mae"
"stops","stop_name","南方交番前","ja","南方交番前"
"stops","stop_name","南方交番前","ja-Hrkt","ミナミカタコウバンマエ"
"stops","stop_name","南栄町","en","Minamisakaemachi"
"stops","stop_name","南栄町","ja","南栄町"
"stops","stop_name","南栄町","ja-Hrkt","ミナミサカエマチ"
"stops","stop_name","南緑町","en","Minamimidorimachi"
"stops","stop_name","南緑町","ja","南緑町"
"stops","stop_name","南緑町","ja-Hrkt","ミナミミドリマチ"
"stops","stop_name","南輝小学校前","en","Nanki Shogakko-mae"
"stops","stop_name","南輝小学校前","ja","南輝小学校前"
"stops","stop_name","南輝小学校前","ja-Hrkt","ナンキショウガッコウマエ"
"stops","stop_name","ＪＦＥ南門前","en","JFE Minamimon-mae(JFE South Gate)"
"stops","stop_name","ＪＦＥ南門前","ja","ＪＦＥ南門前"
"stops","stop_name","ＪＦＥ南門前","ja-Hrkt","ジェイエフイーミナミモンマエ"
"stops","stop_name","博愛会病院前","en","Hakuaikai Byoin-mae (Hakuaikai Hospital main gate)"
"stops","stop_name","博愛会病院前","ja","博愛会病院前"
"stops","stop_name","博愛会病院前","ja-Hrkt","ハクアイカイビョウインマエ"
"stops","stop_name","厚生町商工会議所前","en","Koseicho Shokokaigisho-mae"
"stops","stop_name","厚生町商工会議所前","ja","厚生町商工会議所前"
"stops","stop_name","厚生町商工会議所前","ja-Hrkt","コウセイチョウショウコウカイギショマエ"
"stops","stop_name","原尾島","en","Haraojima"
"stops","stop_name","原尾島","ja","原尾島"
"stops","stop_name","原尾島","ja-Hrkt","ハラオジマ"
"stops","stop_name","原尾島一丁目","en","Haraojima 1-chome"
"stops","stop_name","原尾島一丁目","ja","原尾島一丁目"
"stops","stop_name","原尾島一丁目","ja-Hrkt","ハラオジマイッチョウメ"
"stops","stop_name","原尾島住宅","en","Haraojima Jutaku"
"stops","stop_name","原尾島住宅","ja","原尾島住宅"
"stops","stop_name","原尾島住宅","ja-Hrkt","ハラオジマジュウタク"
"stops","stop_name","原尾島橋","en","Haraojimabashi"
"stops","stop_name","原尾島橋","ja","原尾島橋"
"stops","stop_name","原尾島橋","ja-Hrkt","ハラオジマバシ"
"stops","stop_name","原東・東郵便局前","en","Hara-higashi,Higashi Post Office"
"stops","stop_name","原東・東郵便局前","ja","原東・東郵便局前"
"stops","stop_name","原東・東郵便局前","ja-Hrkt","ハラヒガシヒガシユウビンキョクマエ"
"stops","stop_name","ヘラ取神社前","en","Heratori Jinja-mae（Heratori Shrine）"
"stops","stop_name","ヘラ取神社前","ja","ヘラ取神社前"
"stops","stop_name","ヘラ取神社前","ja-Hrkt","ヘラトリジンジャマエ"
"stops","stop_name","古京","en","Furugyo"
"stops","stop_name","古京","ja","古京"
"stops","stop_name","古京","ja-Hrkt","フルギョウ"
"stops","stop_name","古新田","en","Koshinden"
"stops","stop_name","古新田","ja","古新田"
"stops","stop_name","古新田","ja-Hrkt","コシンデン"
"stops","stop_name","古新田中・トレンド前","en","Koshinden-naka・Trend-mae"
"stops","stop_name","古新田中・トレンド前","ja","古新田中・トレンド前"
"stops","stop_name","古新田中・トレンド前","ja-Hrkt","コシンデンナカ・トレンドマエ"
"stops","stop_name","古新田北","en","Koshinden-kita"
"stops","stop_name","古新田北","ja","古新田北"
"stops","stop_name","古新田北","ja-Hrkt","コシンデンキタ"
"stops","stop_name","古新田南","en","Koshinden-minami"
"stops","stop_name","古新田南","ja","古新田南"
"stops","stop_name","古新田南","ja-Hrkt","コシンデンミナミ"
"stops","stop_name","古水江","en","Komizue"
"stops","stop_name","古水江","ja","古水江"
"stops","stop_name","古水江","ja-Hrkt","コミズエ"
"stops","stop_name","吉塔","en","Kito"
"stops","stop_name","吉塔","ja","吉塔"
